 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.35525272e-20 
-2.00000000e-02 -2.00000000e-02 -2.00000000e-02  1.30644179e-06 
-4.00000000e-02 -4.00000000e-02 -4.00000000e-02  2.56558640e-06 
-6.00000000e-02 -6.00000000e-02 -6.00000000e-02  3.77743985e-06 
-8.00000000e-02 -8.00000000e-02 -8.00000000e-02  4.94200970e-06 
-1.00000000e-01 -1.00000000e-01 -1.00000000e-01  6.05930555e-06 
-1.20000000e-01 -1.20000000e-01 -1.20000000e-01  7.12933957e-06 
-1.40000000e-01 -1.40000000e-01 -1.40000000e-01  8.15212689e-06 
-1.60000000e-01 -1.60000000e-01 -1.60000000e-01  9.12768667e-06 
-1.80000000e-01 -1.80000000e-01 -1.80000000e-01  1.00560430e-05 
-2.00000000e-01 -2.00000000e-01 -2.00000000e-01  1.09372265e-05 
-2.20000000e-01 -2.20000000e-01 -2.20000000e-01  1.17712756e-05 
-2.40000000e-01 -2.40000000e-01 -2.40000000e-01  1.25582398e-05 
-2.60000000e-01 -2.60000000e-01 -2.60000000e-01  1.32981830e-05 
-2.80000000e-01 -2.80000000e-01 -2.80000000e-01  1.39911872e-05 
-3.00000000e-01 -3.00000000e-01 -3.00000000e-01  1.46373604e-05 
-3.20000000e-01 -3.20000000e-01 -3.20000000e-01  1.52368444e-05 
-3.40000000e-01 -3.40000000e-01 -3.40000000e-01  1.57898285e-05 
-3.60000000e-01 -3.60000000e-01 -3.60000000e-01  1.62965672e-05 
-3.80000000e-01 -3.80000000e-01 -3.80000000e-01  1.67574056e-05 
-4.00000000e-01 -4.00000000e-01 -4.00000000e-01  1.71728163e-05 
-4.20000000e-01 -4.20000000e-01 -4.20000000e-01  1.75434512e-05 
-4.40000000e-01 -4.40000000e-01 -4.40000000e-01  1.78702114e-05 
-4.60000000e-01 -4.60000000e-01 -4.60000000e-01  1.81543406e-05 
-4.80000000e-01 -4.80000000e-01 -4.80000000e-01  1.83975412e-05 
-5.00000000e-01 -5.00000000e-01 -5.00000000e-01  1.86020981e-05 
-5.20000000e-01 -5.20000000e-01 -5.20000000e-01  1.87709807e-05 
-5.40000000e-01 -5.40000000e-01 -5.40000000e-01  1.89078698e-05 
-5.60000000e-01 -5.60000000e-01 -5.60000000e-01  1.90170507e-05 
-5.80000000e-01 -5.80000000e-01 -5.80000000e-01  1.91031486e-05 
-6.00000000e-01 -6.00000000e-01 -6.00000000e-01  1.91707567e-05 
-6.20000000e-01 -6.20000000e-01 -6.20000000e-01  1.92240732e-05 
-6.40000000e-01 -6.40000000e-01 -6.40000000e-01  1.92666547e-05 
-6.60000000e-01 -6.60000000e-01 -6.60000000e-01  1.93013315e-05 
-6.80000000e-01 -6.80000000e-01 -6.80000000e-01  1.93302507e-05 
-7.00000000e-01 -7.00000000e-01 -7.00000000e-01  1.93549901e-05 
-7.20000000e-01 -7.20000000e-01 -7.20000000e-01  1.93766876e-05 
-7.40000000e-01 -7.40000000e-01 -7.40000000e-01  1.93961553e-05 
-7.60000000e-01 -7.60000000e-01 -7.60000000e-01  1.94139736e-05 
-7.80000000e-01 -7.80000000e-01 -7.80000000e-01  1.94305575e-05 
-8.00000000e-01 -8.00000000e-01 -8.00000000e-01  1.94462069e-05 
-8.20000000e-01 -8.20000000e-01 -8.20000000e-01  1.94611397e-05 
-8.40000000e-01 -8.40000000e-01 -8.40000000e-01  1.94755168e-05 
-8.60000000e-01 -8.60000000e-01 -8.60000000e-01  1.94894572e-05 
-8.80000000e-01 -8.80000000e-01 -8.80000000e-01  1.95030510e-05 
-9.00000000e-01 -9.00000000e-01 -9.00000000e-01  1.95163665e-05 
-9.20000000e-01 -9.20000000e-01 -9.20000000e-01  1.95294556e-05 
-9.40000000e-01 -9.40000000e-01 -9.40000000e-01  1.95423596e-05 
-9.60000000e-01 -9.60000000e-01 -9.60000000e-01  1.95551099e-05 
-9.80000000e-01 -9.80000000e-01 -9.80000000e-01  1.95677317e-05 
-1.00000000e+00 -1.00000000e+00 -1.00000000e+00  1.95802455e-05 
-1.02000000e+00 -1.02000000e+00 -1.02000000e+00  1.95926669e-05 
-1.04000000e+00 -1.04000000e+00 -1.04000000e+00  1.96050094e-05 
-1.06000000e+00 -1.06000000e+00 -1.06000000e+00  1.96172836e-05 
-1.08000000e+00 -1.08000000e+00 -1.08000000e+00  1.96294981e-05 
-1.10000000e+00 -1.10000000e+00 -1.10000000e+00  1.96416604e-05 
-1.12000000e+00 -1.12000000e+00 -1.12000000e+00  1.96537765e-05 
-1.14000000e+00 -1.14000000e+00 -1.14000000e+00  1.96658514e-05 
-1.16000000e+00 -1.16000000e+00 -1.16000000e+00  1.96778894e-05 
-1.18000000e+00 -1.18000000e+00 -1.18000000e+00  1.96898941e-05 
-1.20000000e+00 -1.20000000e+00 -1.20000000e+00  1.97018688e-05 
