 0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.04705823e-21 
-2.00000000e-02 -2.00000000e-02 -2.00000000e-02  7.61732383e-06 
-4.00000000e-02 -4.00000000e-02 -4.00000000e-02  1.49970952e-05 
-6.00000000e-02 -6.00000000e-02 -6.00000000e-02  2.21390808e-05 
-8.00000000e-02 -8.00000000e-02 -8.00000000e-02  2.90430556e-05 
-1.00000000e-01 -1.00000000e-01 -1.00000000e-01  3.57088063e-05 
-1.20000000e-01 -1.20000000e-01 -1.20000000e-01  4.21361308e-05 
-1.40000000e-01 -1.40000000e-01 -1.40000000e-01  4.83248443e-05 
-1.60000000e-01 -1.60000000e-01 -1.60000000e-01  5.42747800e-05 
-1.80000000e-01 -1.80000000e-01 -1.80000000e-01  5.99857938e-05 
-2.00000000e-01 -2.00000000e-01 -2.00000000e-01  6.54577711e-05 
-2.20000000e-01 -2.20000000e-01 -2.20000000e-01  7.06906317e-05 
-2.40000000e-01 -2.40000000e-01 -2.40000000e-01  7.56843406e-05 
-2.60000000e-01 -2.60000000e-01 -2.60000000e-01  8.04389178e-05 
-2.80000000e-01 -2.80000000e-01 -2.80000000e-01  8.49544554e-05 
-3.00000000e-01 -3.00000000e-01 -3.00000000e-01  8.92311368e-05 
-3.20000000e-01 -3.20000000e-01 -3.20000000e-01  9.32692624e-05 
-3.40000000e-01 -3.40000000e-01 -3.40000000e-01  9.70692859e-05 
-3.60000000e-01 -3.60000000e-01 -3.60000000e-01  1.00631866e-04 
-3.80000000e-01 -3.80000000e-01 -3.80000000e-01  1.03957926e-04 
-4.00000000e-01 -4.00000000e-01 -4.00000000e-01  1.07048747e-04 
-4.20000000e-01 -4.20000000e-01 -4.20000000e-01  1.09906094e-04 
-4.40000000e-01 -4.40000000e-01 -4.40000000e-01  1.12532377e-04 
-4.60000000e-01 -4.60000000e-01 -4.60000000e-01  1.14930880e-04 
-4.80000000e-01 -4.80000000e-01 -4.80000000e-01  1.17106066e-04 
-5.00000000e-01 -5.00000000e-01 -5.00000000e-01  1.19063955e-04 
-5.20000000e-01 -5.20000000e-01 -5.20000000e-01  1.20812597e-04 
-5.40000000e-01 -5.40000000e-01 -5.40000000e-01  1.22362580e-04 
-5.60000000e-01 -5.60000000e-01 -5.60000000e-01  1.23727481e-04 
-5.80000000e-01 -5.80000000e-01 -5.80000000e-01  1.24924100e-04 
-6.00000000e-01 -6.00000000e-01 -6.00000000e-01  1.25972233e-04 
-6.20000000e-01 -6.20000000e-01 -6.20000000e-01  1.26893842e-04 
-6.40000000e-01 -6.40000000e-01 -6.40000000e-01  1.27711636e-04 
-6.60000000e-01 -6.60000000e-01 -6.60000000e-01  1.28447414e-04 
-6.80000000e-01 -6.80000000e-01 -6.80000000e-01  1.29120598e-04 
-7.00000000e-01 -7.00000000e-01 -7.00000000e-01  1.29747390e-04 
-7.20000000e-01 -7.20000000e-01 -7.20000000e-01  1.30340547e-04 
-7.40000000e-01 -7.40000000e-01 -7.40000000e-01  1.30909694e-04 
-7.60000000e-01 -7.60000000e-01 -7.60000000e-01  1.31461870e-04 
-7.80000000e-01 -7.80000000e-01 -7.80000000e-01  1.32002126e-04 
-8.00000000e-01 -8.00000000e-01 -8.00000000e-01  1.32534033e-04 
-8.20000000e-01 -8.20000000e-01 -8.20000000e-01  1.33060116e-04 
-8.40000000e-01 -8.40000000e-01 -8.40000000e-01  1.33582161e-04 
-8.60000000e-01 -8.60000000e-01 -8.60000000e-01  1.34101429e-04 
-8.80000000e-01 -8.80000000e-01 -8.80000000e-01  1.34618822e-04 
-9.00000000e-01 -9.00000000e-01 -9.00000000e-01  1.35134985e-04 
-9.20000000e-01 -9.20000000e-01 -9.20000000e-01  1.35650383e-04 
-9.40000000e-01 -9.40000000e-01 -9.40000000e-01  1.36165356e-04 
-9.60000000e-01 -9.60000000e-01 -9.60000000e-01  1.36680158e-04 
-9.80000000e-01 -9.80000000e-01 -9.80000000e-01  1.37194970e-04 
-1.00000000e+00 -1.00000000e+00 -1.00000000e+00  1.37709931e-04 
-1.02000000e+00 -1.02000000e+00 -1.02000000e+00  1.38225143e-04 
-1.04000000e+00 -1.04000000e+00 -1.04000000e+00  1.38740684e-04 
-1.06000000e+00 -1.06000000e+00 -1.06000000e+00  1.39256616e-04 
-1.08000000e+00 -1.08000000e+00 -1.08000000e+00  1.39772980e-04 
-1.10000000e+00 -1.10000000e+00 -1.10000000e+00  1.40289816e-04 
-1.12000000e+00 -1.12000000e+00 -1.12000000e+00  1.40807143e-04 
-1.14000000e+00 -1.14000000e+00 -1.14000000e+00  1.41324990e-04 
-1.16000000e+00 -1.16000000e+00 -1.16000000e+00  1.41843369e-04 
-1.18000000e+00 -1.18000000e+00 -1.18000000e+00  1.42362294e-04 
-1.20000000e+00 -1.20000000e+00 -1.20000000e+00  1.42881773e-04 
