 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 
-2.00000000e-02 -2.00000000e-02 -2.00000000e-02  4.10764503e-06 
-4.00000000e-02 -4.00000000e-02 -4.00000000e-02  8.07454451e-06 
-6.00000000e-02 -6.00000000e-02 -6.00000000e-02  1.19006805e-05 
-8.00000000e-02 -8.00000000e-02 -8.00000000e-02  1.55860399e-05 
-1.00000000e-01 -1.00000000e-01 -1.00000000e-01  1.91306151e-05 
-1.20000000e-01 -1.20000000e-01 -1.20000000e-01  2.25344064e-05 
-1.40000000e-01 -1.40000000e-01 -1.40000000e-01  2.57974225e-05 
-1.60000000e-01 -1.60000000e-01 -1.60000000e-01  2.89196841e-05 
-1.80000000e-01 -1.80000000e-01 -1.80000000e-01  3.19012247e-05 
-2.00000000e-01 -2.00000000e-01 -2.00000000e-01  3.47420962e-05 
-2.20000000e-01 -2.20000000e-01 -2.20000000e-01  3.74423715e-05 
-2.40000000e-01 -2.40000000e-01 -2.40000000e-01  4.00021531e-05 
-2.60000000e-01 -2.60000000e-01 -2.60000000e-01  4.24215789e-05 
-2.80000000e-01 -2.80000000e-01 -2.80000000e-01  4.47008349e-05 
-3.00000000e-01 -3.00000000e-01 -3.00000000e-01  4.68401698e-05 
-3.20000000e-01 -3.20000000e-01 -3.20000000e-01  4.88399145e-05 
-3.40000000e-01 -3.40000000e-01 -3.40000000e-01  5.07005118e-05 
-3.60000000e-01 -3.60000000e-01 -3.60000000e-01  5.24225545e-05 
-3.80000000e-01 -3.80000000e-01 -3.80000000e-01  5.40068406e-05 
-4.00000000e-01 -4.00000000e-01 -4.00000000e-01  5.54544488e-05 
-4.20000000e-01 -4.20000000e-01 -4.20000000e-01  5.67668486e-05 
-4.40000000e-01 -4.40000000e-01 -4.40000000e-01  5.79460425e-05 
-4.60000000e-01 -4.60000000e-01 -4.60000000e-01  5.89947716e-05 
-4.80000000e-01 -4.80000000e-01 -4.80000000e-01  5.99167726e-05 
-5.00000000e-01 -5.00000000e-01 -5.00000000e-01  6.07170964e-05 
-5.20000000e-01 -5.20000000e-01 -5.20000000e-01  6.14024471e-05 
-5.40000000e-01 -5.40000000e-01 -5.40000000e-01  6.19814659e-05 
-5.60000000e-01 -5.60000000e-01 -5.60000000e-01  6.24648166e-05 
-5.80000000e-01 -5.80000000e-01 -5.80000000e-01  6.28649231e-05 
-6.00000000e-01 -6.00000000e-01 -6.00000000e-01  6.31952738e-05 
-6.20000000e-01 -6.20000000e-01 -6.20000000e-01  6.34694049e-05 
-6.40000000e-01 -6.40000000e-01 -6.40000000e-01  6.36998509e-05 
-6.60000000e-01 -6.60000000e-01 -6.60000000e-01  6.38973743e-05 
-6.80000000e-01 -6.80000000e-01 -6.80000000e-01  6.40706403e-05 
-7.00000000e-01 -7.00000000e-01 -7.00000000e-01  6.42262837e-05 
-7.20000000e-01 -7.20000000e-01 -7.20000000e-01  6.43692049e-05 
-7.40000000e-01 -7.40000000e-01 -7.40000000e-01  6.45029406e-05 
-7.60000000e-01 -7.60000000e-01 -7.60000000e-01  6.46300129e-05 
-7.80000000e-01 -7.80000000e-01 -7.80000000e-01  6.47522129e-05 
-8.00000000e-01 -8.00000000e-01 -8.00000000e-01  6.48708141e-05 
-8.20000000e-01 -8.20000000e-01 -8.20000000e-01  6.49867273e-05 
-8.40000000e-01 -8.40000000e-01 -8.40000000e-01  6.51006067e-05 
-8.60000000e-01 -8.60000000e-01 -8.60000000e-01  6.52129309e-05 
-8.80000000e-01 -8.80000000e-01 -8.80000000e-01  6.53240487e-05 
-9.00000000e-01 -9.00000000e-01 -9.00000000e-01  6.54342202e-05 
-9.20000000e-01 -9.20000000e-01 -9.20000000e-01  6.55436406e-05 
-9.40000000e-01 -9.40000000e-01 -9.40000000e-01  6.56524566e-05 
-9.60000000e-01 -9.60000000e-01 -9.60000000e-01  6.57607807e-05 
-9.80000000e-01 -9.80000000e-01 -9.80000000e-01  6.58686994e-05 
-1.00000000e+00 -1.00000000e+00 -1.00000000e+00  6.59762820e-05 
-1.02000000e+00 -1.02000000e+00 -1.02000000e+00  6.60835813e-05 
-1.04000000e+00 -1.04000000e+00 -1.04000000e+00  6.61906382e-05 
-1.06000000e+00 -1.06000000e+00 -1.06000000e+00  6.62974870e-05 
-1.08000000e+00 -1.08000000e+00 -1.08000000e+00  6.64041558e-05 
-1.10000000e+00 -1.10000000e+00 -1.10000000e+00  6.65106652e-05 
-1.12000000e+00 -1.12000000e+00 -1.12000000e+00  6.66170345e-05 
-1.14000000e+00 -1.14000000e+00 -1.14000000e+00  6.67232771e-05 
-1.16000000e+00 -1.16000000e+00 -1.16000000e+00  6.68294059e-05 
-1.18000000e+00 -1.18000000e+00 -1.18000000e+00  6.69354325e-05 
-1.20000000e+00 -1.20000000e+00 -1.20000000e+00  6.70413638e-05 
