 0.00000000e+00  0.00000000e+00  0.00000000e+00  2.65003485e-19 
-2.00000000e-02 -2.00000000e-02 -2.00000000e-02  4.55517954e-05 
-4.00000000e-02 -4.00000000e-02 -4.00000000e-02  8.95384760e-05 
-6.00000000e-02 -6.00000000e-02 -6.00000000e-02  1.31960050e-04 
-8.00000000e-02 -8.00000000e-02 -8.00000000e-02  1.72816577e-04 
-1.00000000e-01 -1.00000000e-01 -1.00000000e-01  2.12108167e-04 
-1.20000000e-01 -1.20000000e-01 -1.20000000e-01  2.49835000e-04 
-1.40000000e-01 -1.40000000e-01 -1.40000000e-01  2.85997341e-04 
-1.60000000e-01 -1.60000000e-01 -1.60000000e-01  3.20595560e-04 
-1.80000000e-01 -1.80000000e-01 -1.80000000e-01  3.53630159e-04 
-2.00000000e-01 -2.00000000e-01 -2.00000000e-01  3.85101803e-04 
-2.20000000e-01 -2.20000000e-01 -2.20000000e-01  4.15011384e-04 
-2.40000000e-01 -2.40000000e-01 -2.40000000e-01  4.43360055e-04 
-2.60000000e-01 -2.60000000e-01 -2.60000000e-01  4.70149344e-04 
-2.80000000e-01 -2.80000000e-01 -2.80000000e-01  4.95381233e-04 
-3.00000000e-01 -3.00000000e-01 -3.00000000e-01  5.19058343e-04 
-3.20000000e-01 -3.20000000e-01 -3.20000000e-01  5.41184127e-04 
-3.40000000e-01 -3.40000000e-01 -3.40000000e-01  5.61763172e-04 
-3.60000000e-01 -3.60000000e-01 -3.60000000e-01  5.80801607e-04 
-3.80000000e-01 -3.80000000e-01 -3.80000000e-01  5.98307684e-04 
-4.00000000e-01 -4.00000000e-01 -4.00000000e-01  6.14292614e-04 
-4.20000000e-01 -4.20000000e-01 -4.20000000e-01  6.28771690e-04 
-4.40000000e-01 -4.40000000e-01 -4.40000000e-01  6.41765939e-04 
-4.60000000e-01 -4.60000000e-01 -4.60000000e-01  6.53304294e-04 
-4.80000000e-01 -4.80000000e-01 -4.80000000e-01  6.63426490e-04 
-5.00000000e-01 -5.00000000e-01 -5.00000000e-01  6.72186663e-04 
-5.20000000e-01 -5.20000000e-01 -5.20000000e-01  6.79657143e-04 
-5.40000000e-01 -5.40000000e-01 -5.40000000e-01  6.85931773e-04 
-5.60000000e-01 -5.60000000e-01 -5.60000000e-01  6.91126985e-04 
-5.80000000e-01 -5.80000000e-01 -5.80000000e-01  6.95379087e-04 
-6.00000000e-01 -6.00000000e-01 -6.00000000e-01  6.98836699e-04 
-6.20000000e-01 -6.20000000e-01 -6.20000000e-01  7.01649577e-04 
-6.40000000e-01 -6.40000000e-01 -6.40000000e-01  7.03957066e-04 
-6.60000000e-01 -6.60000000e-01 -6.60000000e-01  7.05879542e-04 
-6.80000000e-01 -6.80000000e-01 -6.80000000e-01  7.07514697e-04 
-7.00000000e-01 -7.00000000e-01 -7.00000000e-01  7.08937991e-04 
-7.20000000e-01 -7.20000000e-01 -7.20000000e-01  7.10205812e-04 
-7.40000000e-01 -7.40000000e-01 -7.40000000e-01  7.11359349e-04 
-7.60000000e-01 -7.60000000e-01 -7.60000000e-01  7.12428395e-04 
-7.80000000e-01 -7.80000000e-01 -7.80000000e-01  7.13434405e-04 
-8.00000000e-01 -8.00000000e-01 -8.00000000e-01  7.14392878e-04 
-8.20000000e-01 -8.20000000e-01 -8.20000000e-01  7.15315065e-04 
-8.40000000e-01 -8.40000000e-01 -8.40000000e-01  7.16209204e-04 
-8.60000000e-01 -8.60000000e-01 -8.60000000e-01  7.17081388e-04 
-8.80000000e-01 -8.80000000e-01 -8.80000000e-01  7.17936175e-04 
-9.00000000e-01 -9.00000000e-01 -9.00000000e-01  7.18776992e-04 
-9.20000000e-01 -9.20000000e-01 -9.20000000e-01  7.19606473e-04 
-9.40000000e-01 -9.40000000e-01 -9.40000000e-01  7.20426626e-04 
-9.60000000e-01 -9.60000000e-01 -9.60000000e-01  7.21239037e-04 
-9.80000000e-01 -9.80000000e-01 -9.80000000e-01  7.22044941e-04 
-1.00000000e+00 -1.00000000e+00 -1.00000000e+00  7.22845314e-04 
-1.02000000e+00 -1.02000000e+00 -1.02000000e+00  7.23640947e-04 
-1.04000000e+00 -1.04000000e+00 -1.04000000e+00  7.24432473e-04 
-1.06000000e+00 -1.06000000e+00 -1.06000000e+00  7.25220412e-04 
-1.08000000e+00 -1.08000000e+00 -1.08000000e+00  7.26005179e-04 
-1.10000000e+00 -1.10000000e+00 -1.10000000e+00  7.26787148e-04 
-1.12000000e+00 -1.12000000e+00 -1.12000000e+00  7.27566581e-04 
-1.14000000e+00 -1.14000000e+00 -1.14000000e+00  7.28343744e-04 
-1.16000000e+00 -1.16000000e+00 -1.16000000e+00  7.29118830e-04 
-1.18000000e+00 -1.18000000e+00 -1.18000000e+00  7.29892025e-04 
-1.20000000e+00 -1.20000000e+00 -1.20000000e+00  7.30663472e-04 
