 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00094005e-18 
 1.00000000e-02  1.00000000e-02  1.00000000e-02  1.34939161e-18 
 2.00000000e-02  2.00000000e-02  2.00000000e-02  2.00809817e-18 
 3.00000000e-02  3.00000000e-02  3.00000000e-02  2.84428643e-18 
 4.00000000e-02  4.00000000e-02  4.00000000e-02  4.02866984e-18 
 5.00000000e-02  5.00000000e-02  5.00000000e-02  5.70623925e-18 
 6.00000000e-02  6.00000000e-02  6.00000000e-02  8.08236053e-18 
 7.00000000e-02  7.00000000e-02  7.00000000e-02  1.14479149e-17 
 8.00000000e-02  8.00000000e-02  8.00000000e-02  1.62149079e-17 
 9.00000000e-02  9.00000000e-02  9.00000000e-02  2.29669053e-17 
 1.00000000e-01  1.00000000e-01  1.00000000e-01  3.25304716e-17 
 1.10000000e-01  1.10000000e-01  1.10000000e-01  4.60763536e-17 
 1.20000000e-01  1.20000000e-01  1.20000000e-01  6.52627967e-17 
 1.30000000e-01  1.30000000e-01  1.30000000e-01  9.24385373e-17 
 1.40000000e-01  1.40000000e-01  1.40000000e-01  1.30930316e-16 
 1.50000000e-01  1.50000000e-01  1.50000000e-01  1.85450109e-16 
 1.60000000e-01  1.60000000e-01  1.60000000e-01  2.62671916e-16 
 1.70000000e-01  1.70000000e-01  1.70000000e-01  3.72048707e-16 
 1.80000000e-01  1.80000000e-01  1.80000000e-01  5.26969516e-16 
 1.90000000e-01  1.90000000e-01  1.90000000e-01  7.46398285e-16 
 2.00000000e-01  2.00000000e-01  2.00000000e-01  1.05719503e-15 
 2.10000000e-01  2.10000000e-01  2.10000000e-01  1.49740339e-15 
 2.20000000e-01  2.20000000e-01  2.20000000e-01  2.12090677e-15 
 2.30000000e-01  2.30000000e-01  2.30000000e-01  3.00402287e-15 
 2.40000000e-01  2.40000000e-01  2.40000000e-01  4.25484331e-15 
 2.50000000e-01  2.50000000e-01  2.50000000e-01  6.02646079e-15 
 2.60000000e-01  2.60000000e-01  2.60000000e-01  8.53570171e-15 
 2.70000000e-01  2.70000000e-01  2.70000000e-01  1.20896548e-14 
 2.80000000e-01  2.80000000e-01  2.80000000e-01  1.71232390e-14 
 2.90000000e-01  2.90000000e-01  2.90000000e-01  2.42524037e-14 
 3.00000000e-01  3.00000000e-01  3.00000000e-01  3.43494596e-14 
 3.10000000e-01  3.10000000e-01  3.10000000e-01  4.86497447e-14 
 3.20000000e-01  3.20000000e-01  3.20000000e-01  6.89026482e-14 
 3.30000000e-01  3.30000000e-01  3.30000000e-01  9.75854221e-14 
 3.40000000e-01  3.40000000e-01  3.40000000e-01  1.38205861e-13 
 3.50000000e-01  3.50000000e-01  3.50000000e-01  1.95730738e-13 
 3.60000000e-01  3.60000000e-01  3.60000000e-01  2.77192176e-13 
 3.70000000e-01  3.70000000e-01  3.70000000e-01  3.92545723e-13 
 3.80000000e-01  3.80000000e-01  3.80000000e-01  5.55884394e-13 
 3.90000000e-01  3.90000000e-01  3.90000000e-01  7.87156008e-13 
 4.00000000e-01  4.00000000e-01  4.00000000e-01  1.11459185e-12 
 4.10000000e-01  4.10000000e-01  4.10000000e-01  1.57814029e-12 
 4.20000000e-01  4.20000000e-01  4.20000000e-01  2.23431948e-12 
 4.30000000e-01  4.30000000e-01  4.30000000e-01  3.16307282e-12 
 4.40000000e-01  4.40000000e-01  4.40000000e-01  4.47744890e-12 
 4.50000000e-01  4.50000000e-01  4.50000000e-01  6.33726172e-12 
 4.60000000e-01  4.60000000e-01  4.60000000e-01  8.96835437e-12 
 4.70000000e-01  4.70000000e-01  4.70000000e-01  1.26897425e-11 
 4.80000000e-01  4.80000000e-01  4.80000000e-01  1.79518233e-11 
 4.90000000e-01  4.90000000e-01  4.90000000e-01  2.53901001e-11 
 5.00000000e-01  5.00000000e-01  5.00000000e-01  3.59006185e-11 
 5.10000000e-01  5.10000000e-01  5.10000000e-01  5.07457215e-11 
 5.20000000e-01  5.20000000e-01  5.20000000e-01  7.17020269e-11 
 5.30000000e-01  5.30000000e-01  5.30000000e-01  1.01267028e-10 
 5.40000000e-01  5.40000000e-01  5.40000000e-01  1.42946794e-10 
 5.50000000e-01  5.50000000e-01  5.50000000e-01  2.01655397e-10 
 5.60000000e-01  5.60000000e-01  5.60000000e-01  2.84267501e-10 
 5.70000000e-01  5.70000000e-01  5.70000000e-01  4.00379748e-10 
 5.80000000e-01  5.80000000e-01  5.80000000e-01  5.63354963e-10 
 5.90000000e-01  5.90000000e-01  5.90000000e-01  7.91746627e-10 
 6.00000000e-01  6.00000000e-01  6.00000000e-01  1.11123054e-09 
 6.10000000e-01  6.10000000e-01  6.10000000e-01  1.55720691e-09 
 6.20000000e-01  6.20000000e-01  6.20000000e-01  2.17828035e-09 
 6.30000000e-01  6.30000000e-01  6.30000000e-01  3.04087806e-09 
 6.40000000e-01  6.40000000e-01  6.40000000e-01  4.23533016e-09 
 6.50000000e-01  6.50000000e-01  6.50000000e-01  5.88381169e-09 
 6.60000000e-01  6.60000000e-01  6.60000000e-01  8.15063949e-09 
 6.70000000e-01  6.70000000e-01  6.70000000e-01  1.12555328e-08 
 6.80000000e-01  6.80000000e-01  6.80000000e-01  1.54905919e-08 
 6.90000000e-01  6.90000000e-01  6.90000000e-01  2.12419174e-08 
 7.00000000e-01  7.00000000e-01  7.00000000e-01  2.90169538e-08 
 7.10000000e-01  7.10000000e-01  7.10000000e-01  3.94786788e-08 
 7.20000000e-01  7.20000000e-01  7.20000000e-01  5.34874404e-08 
 7.30000000e-01  7.30000000e-01  7.30000000e-01  7.21501049e-08 
 7.40000000e-01  7.40000000e-01  7.40000000e-01  9.68735653e-08 
 7.50000000e-01  7.50000000e-01  7.50000000e-01  1.29414847e-07 
 7.60000000e-01  7.60000000e-01  7.60000000e-01  1.71912850e-07 
 7.70000000e-01  7.70000000e-01  7.70000000e-01  2.26878515e-07 
 7.80000000e-01  7.80000000e-01  7.80000000e-01  2.97115108e-07 
 7.90000000e-01  7.90000000e-01  7.90000000e-01  3.85545174e-07 
 8.00000000e-01  8.00000000e-01  8.00000000e-01  4.94942006e-07 
 8.10000000e-01  8.10000000e-01  8.10000000e-01  6.27599254e-07 
 8.20000000e-01  8.20000000e-01  8.20000000e-01  7.85007344e-07 
 8.30000000e-01  8.30000000e-01  8.30000000e-01  9.67617221e-07 
 8.40000000e-01  8.40000000e-01  8.40000000e-01  1.17474945e-06 
 8.50000000e-01  8.50000000e-01  8.50000000e-01  1.40466186e-06 
 8.60000000e-01  8.60000000e-01  8.60000000e-01  1.65474628e-06 
 8.70000000e-01  8.70000000e-01  8.70000000e-01  1.92180139e-06 
 8.80000000e-01  8.80000000e-01  8.80000000e-01  2.20232634e-06 
 8.90000000e-01  8.90000000e-01  8.90000000e-01  2.49279067e-06 
 9.00000000e-01  9.00000000e-01  9.00000000e-01  2.78985254e-06 
 9.10000000e-01  9.10000000e-01  9.10000000e-01  3.09051271e-06 
 9.20000000e-01  9.20000000e-01  9.20000000e-01  3.39220469e-06 
 9.30000000e-01  9.30000000e-01  9.30000000e-01  3.69282955e-06 
 9.40000000e-01  9.40000000e-01  9.40000000e-01  3.99074796e-06 
 9.50000000e-01  9.50000000e-01  9.50000000e-01  4.28474336e-06 
 9.60000000e-01  9.60000000e-01  9.60000000e-01  4.57396816e-06 
 9.70000000e-01  9.70000000e-01  9.70000000e-01  4.85788310e-06 
 9.80000000e-01  9.80000000e-01  9.80000000e-01  5.13619659e-06 
 9.90000000e-01  9.90000000e-01  9.90000000e-01  5.40880862e-06 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  5.67576170e-06 
 1.01000000e+00  1.01000000e+00  1.01000000e+00  5.93719963e-06 
 1.02000000e+00  1.02000000e+00  1.02000000e+00  6.19333422e-06 
 1.03000000e+00  1.03000000e+00  1.03000000e+00  6.44441913e-06 
 1.04000000e+00  1.04000000e+00  1.04000000e+00  6.69072995e-06 
 1.05000000e+00  1.05000000e+00  1.05000000e+00  6.93254959e-06 
 1.06000000e+00  1.06000000e+00  1.06000000e+00  7.17015779e-06 
 1.07000000e+00  1.07000000e+00  1.07000000e+00  7.40382396e-06 
 1.08000000e+00  1.08000000e+00  1.08000000e+00  7.63380264e-06 
 1.09000000e+00  1.09000000e+00  1.09000000e+00  7.86033081e-06 
 1.10000000e+00  1.10000000e+00  1.10000000e+00  8.08362660e-06 
 1.11000000e+00  1.11000000e+00  1.11000000e+00  8.30388904e-06 
 1.12000000e+00  1.12000000e+00  1.12000000e+00  8.52129846e-06 
 1.13000000e+00  1.13000000e+00  1.13000000e+00  8.73601736e-06 
 1.14000000e+00  1.14000000e+00  1.14000000e+00  8.94819158e-06 
 1.15000000e+00  1.15000000e+00  1.15000000e+00  9.15795156e-06 
 1.16000000e+00  1.16000000e+00  1.16000000e+00  9.36541368e-06 
 1.17000000e+00  1.17000000e+00  1.17000000e+00  9.57068169e-06 
 1.18000000e+00  1.18000000e+00  1.18000000e+00  9.77384792e-06 
 1.19000000e+00  1.19000000e+00  1.19000000e+00  9.97499458e-06 
 1.20000000e+00  1.20000000e+00  1.20000000e+00  1.01741949e-05 
