 0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.28136016e-20 
-1.00000000e-02 -1.00000000e-02 -1.00000000e-02 -3.07555729e-20 
-2.00000000e-02 -2.00000000e-02 -2.00000000e-02 -4.57689369e-20 
-3.00000000e-02 -3.00000000e-02 -3.00000000e-02 -6.48275007e-20 
-4.00000000e-02 -4.00000000e-02 -4.00000000e-02 -9.18222017e-20 
-5.00000000e-02 -5.00000000e-02 -5.00000000e-02 -1.30057707e-19 
-6.00000000e-02 -6.00000000e-02 -6.00000000e-02 -1.84214769e-19 
-7.00000000e-02 -7.00000000e-02 -7.00000000e-02 -2.60923229e-19 
-8.00000000e-02 -8.00000000e-02 -8.00000000e-02 -3.69573642e-19 
-9.00000000e-02 -9.00000000e-02 -9.00000000e-02 -5.23466827e-19 
-1.00000000e-01 -1.00000000e-01 -1.00000000e-01 -7.41442130e-19 
-1.10000000e-01 -1.10000000e-01 -1.10000000e-01 -1.05018367e-18 
-1.20000000e-01 -1.20000000e-01 -1.20000000e-01 -1.48748687e-18 
-1.30000000e-01 -1.30000000e-01 -1.30000000e-01 -2.10688528e-18 
-1.40000000e-01 -1.40000000e-01 -1.40000000e-01 -2.98420380e-18 
-1.50000000e-01 -1.50000000e-01 -1.50000000e-01 -4.22684059e-18 
-1.60000000e-01 -1.60000000e-01 -1.60000000e-01 -5.98691417e-18 
-1.70000000e-01 -1.70000000e-01 -1.70000000e-01 -8.47988416e-18 
-1.80000000e-01 -1.80000000e-01 -1.80000000e-01 -1.20109257e-17 
-1.90000000e-01 -1.90000000e-01 -1.90000000e-01 -1.70122852e-17 
-2.00000000e-01 -2.00000000e-01 -2.00000000e-01 -2.40961894e-17 
-2.10000000e-01 -2.10000000e-01 -2.10000000e-01 -3.41297832e-17 
-2.20000000e-01 -2.20000000e-01 -2.20000000e-01 -4.83412677e-17 
-2.30000000e-01 -2.30000000e-01 -2.30000000e-01 -6.84702269e-17 
-2.40000000e-01 -2.40000000e-01 -2.40000000e-01 -9.69805339e-17 
-2.50000000e-01 -2.50000000e-01 -2.50000000e-01 -1.37361894e-16 
-2.60000000e-01 -2.60000000e-01 -2.60000000e-01 -1.94556911e-16 
-2.70000000e-01 -2.70000000e-01 -2.70000000e-01 -2.75565910e-16 
-2.80000000e-01 -2.80000000e-01 -2.80000000e-01 -3.90303515e-16 
-2.90000000e-01 -2.90000000e-01 -2.90000000e-01 -5.52811693e-16 
-3.00000000e-01 -3.00000000e-01 -3.00000000e-01 -7.82977618e-16 
-3.10000000e-01 -3.10000000e-01 -3.10000000e-01 -1.10896629e-15 
-3.20000000e-01 -3.20000000e-01 -3.20000000e-01 -1.57066520e-15 
-3.30000000e-01 -3.30000000e-01 -3.30000000e-01 -2.22456170e-15 
-3.40000000e-01 -3.40000000e-01 -3.40000000e-01 -3.15064899e-15 
-3.50000000e-01 -3.50000000e-01 -3.50000000e-01 -4.46220286e-15 
-3.60000000e-01 -3.60000000e-01 -3.60000000e-01 -6.31962244e-15 
-3.70000000e-01 -3.70000000e-01 -3.70000000e-01 -8.95002127e-15 
-3.80000000e-01 -3.80000000e-01 -3.80000000e-01 -1.26749554e-14 
-3.90000000e-01 -3.90000000e-01 -3.90000000e-01 -1.79496604e-14 
-4.00000000e-01 -4.00000000e-01 -4.00000000e-01 -2.54185680e-14 
-4.10000000e-01 -4.10000000e-01 -4.10000000e-01 -3.59938371e-14 
-4.20000000e-01 -4.20000000e-01 -4.20000000e-01 -5.09664129e-14 
-4.30000000e-01 -4.30000000e-01 -4.30000000e-01 -7.21630445e-14 
-4.40000000e-01 -4.40000000e-01 -4.40000000e-01 -1.02168201e-13 
-4.50000000e-01 -4.50000000e-01 -4.50000000e-01 -1.44637577e-13 
-4.60000000e-01 -4.60000000e-01 -4.60000000e-01 -2.04740771e-13 
-4.70000000e-01 -4.70000000e-01 -4.70000000e-01 -2.89786014e-13 
-4.80000000e-01 -4.80000000e-01 -4.80000000e-01 -4.10101183e-13 
-4.90000000e-01 -4.90000000e-01 -4.90000000e-01 -5.80275218e-13 
-5.00000000e-01 -5.00000000e-01 -5.00000000e-01 -8.20905738e-13 
-5.10000000e-01 -5.10000000e-01 -5.10000000e-01 -1.16105640e-12 
-5.20000000e-01 -5.20000000e-01 -5.20000000e-01 -1.64170755e-12 
-5.30000000e-01 -5.30000000e-01 -5.30000000e-01 -2.32059414e-12 
-5.40000000e-01 -5.40000000e-01 -5.40000000e-01 -3.27897561e-12 
-5.50000000e-01 -5.50000000e-01 -5.50000000e-01 -4.63108861e-12 
-5.60000000e-01 -5.60000000e-01 -5.60000000e-01 -6.53731195e-12 
-5.70000000e-01 -5.70000000e-01 -5.70000000e-01 -9.22244580e-12 
-5.80000000e-01 -5.80000000e-01 -5.80000000e-01 -1.30010032e-11 
-5.90000000e-01 -5.90000000e-01 -5.90000000e-01 -1.83120622e-11 
-6.00000000e-01 -6.00000000e-01 -6.00000000e-01 -2.57670677e-11 
-6.10000000e-01 -6.10000000e-01 -6.10000000e-01 -3.62150399e-11 
-6.20000000e-01 -6.20000000e-01 -6.20000000e-01 -5.08309906e-11 
-6.30000000e-01 -6.30000000e-01 -6.30000000e-01 -7.12349794e-11 
-6.40000000e-01 -6.40000000e-01 -6.40000000e-01 -9.96512000e-11 
-6.50000000e-01 -6.50000000e-01 -6.50000000e-01 -1.39118778e-10 
-6.60000000e-01 -6.60000000e-01 -6.60000000e-01 -1.93768544e-10 
-6.70000000e-01 -6.70000000e-01 -6.70000000e-01 -2.69182991e-10 
-6.80000000e-01 -6.80000000e-01 -6.80000000e-01 -3.72859811e-10 
-6.90000000e-01 -6.90000000e-01 -6.90000000e-01 -5.14803068e-10 
-7.00000000e-01 -7.00000000e-01 -7.00000000e-01 -7.08270365e-10 
-7.10000000e-01 -7.10000000e-01 -7.10000000e-01 -9.70709747e-10 
