 0.00000000e+00  0.00000000e+00  0.00000000e+00  2.30446567e-16 
 1.00000000e-02  1.00000000e-02  1.00000000e-02  3.10994464e-16 
 2.00000000e-02  2.00000000e-02  2.00000000e-02  4.63625152e-16 
 3.00000000e-02  3.00000000e-02  3.00000000e-02  6.57604290e-16 
 4.00000000e-02  4.00000000e-02  4.00000000e-02  9.32742313e-16 
 5.00000000e-02  5.00000000e-02  5.00000000e-02  1.32299437e-15 
 6.00000000e-02  6.00000000e-02  6.00000000e-02  1.87652110e-15 
 7.00000000e-02  7.00000000e-02  7.00000000e-02  2.66163120e-15 
 8.00000000e-02  8.00000000e-02  8.00000000e-02  3.77520975e-15 
 9.00000000e-02  9.00000000e-02  9.00000000e-02  5.35467154e-15 
 1.00000000e-01  1.00000000e-01  1.00000000e-01  7.59491385e-15 
 1.10000000e-01  1.10000000e-01  1.10000000e-01  1.07723586e-14 
 1.20000000e-01  1.20000000e-01  1.20000000e-01  1.52790480e-14 
 1.30000000e-01  1.30000000e-01  1.30000000e-01  2.16709954e-14 
 1.40000000e-01  1.40000000e-01  1.40000000e-01  3.07367496e-14 
 1.50000000e-01  1.50000000e-01  1.50000000e-01  4.35946168e-14 
 1.60000000e-01  1.60000000e-01  1.60000000e-01  6.18305126e-14 
 1.70000000e-01  1.70000000e-01  1.70000000e-01  8.76934068e-14 
 1.80000000e-01  1.80000000e-01  1.80000000e-01  1.24372404e-13 
 1.90000000e-01  1.90000000e-01  1.90000000e-01  1.76389517e-13 
 2.00000000e-01  2.00000000e-01  2.00000000e-01  2.50156377e-13 
 2.10000000e-01  2.10000000e-01  2.10000000e-01  3.54763197e-13 
 2.20000000e-01  2.20000000e-01  2.20000000e-01  5.03096697e-13 
 2.30000000e-01  2.30000000e-01  2.30000000e-01  7.13423840e-13 
 2.40000000e-01  2.40000000e-01  2.40000000e-01  1.01163497e-12 
 2.50000000e-01  2.50000000e-01  2.50000000e-01  1.43441998e-12 
 2.60000000e-01  2.60000000e-01  2.60000000e-01  2.03376420e-12 
 2.70000000e-01  2.70000000e-01  2.70000000e-01  2.88330978e-12 
 2.80000000e-01  2.80000000e-01  2.80000000e-01  4.08735255e-12 
 2.90000000e-01  2.90000000e-01  2.90000000e-01  5.79355921e-12 
 3.00000000e-01  3.00000000e-01  3.00000000e-01  8.21093137e-12 
 3.10000000e-01  3.10000000e-01  3.10000000e-01  1.16351619e-11 
 3.20000000e-01  3.20000000e-01  3.20000000e-01  1.64843921e-11 
 3.30000000e-01  3.30000000e-01  3.30000000e-01  2.33495825e-11 
 3.40000000e-01  3.40000000e-01  3.40000000e-01  3.30653764e-11 
 3.50000000e-01  3.50000000e-01  3.50000000e-01  4.68096449e-11 
 3.60000000e-01  3.60000000e-01  3.60000000e-01  6.62430697e-11 
 3.70000000e-01  3.70000000e-01  3.70000000e-01  9.37044579e-11 
 3.80000000e-01  3.80000000e-01  3.80000000e-01  1.32483365e-10 
 3.90000000e-01  3.90000000e-01  3.90000000e-01  1.87199528e-10 
 4.00000000e-01  4.00000000e-01  4.00000000e-01  2.64329188e-10 
 4.10000000e-01  4.10000000e-01  4.10000000e-01  3.72932308e-10 
 4.20000000e-01  4.20000000e-01  4.20000000e-01  5.25652874e-10 
 4.30000000e-01  4.30000000e-01  4.30000000e-01  7.40087763e-10 
 4.40000000e-01  4.40000000e-01  4.40000000e-01  1.04064908e-09 
 4.50000000e-01  4.50000000e-01  4.50000000e-01  1.46108143e-09 
 4.60000000e-01  4.60000000e-01  4.60000000e-01  2.04784007e-09 
 4.70000000e-01  4.70000000e-01  4.70000000e-01  2.86458946e-09 
 4.80000000e-01  4.80000000e-01  4.80000000e-01  3.99814541e-09 
 4.90000000e-01  4.90000000e-01  4.90000000e-01  5.56625978e-09 
 5.00000000e-01  5.00000000e-01  5.00000000e-01  7.72773829e-09 
 5.10000000e-01  5.10000000e-01  5.10000000e-01  1.06954949e-08 
 5.20000000e-01  5.20000000e-01  5.20000000e-01  1.47532867e-08 
 5.30000000e-01  5.30000000e-01  5.30000000e-01  2.02770430e-08 
 5.40000000e-01  5.40000000e-01  5.40000000e-01  2.77618769e-08 
 5.50000000e-01  5.50000000e-01  5.50000000e-01  3.78559691e-08 
 5.60000000e-01  5.60000000e-01  5.60000000e-01  5.14023309e-08 
 5.70000000e-01  5.70000000e-01  5.70000000e-01  6.94885924e-08 
 5.80000000e-01  5.80000000e-01  5.80000000e-01  9.35027717e-08 
 5.90000000e-01  5.90000000e-01  5.90000000e-01  1.25188663e-07 
 6.00000000e-01  6.00000000e-01  6.00000000e-01  1.66687540e-07 
 6.10000000e-01  6.10000000e-01  6.10000000e-01  2.20544017e-07 
 6.20000000e-01  6.20000000e-01  6.20000000e-01  2.89646549e-07 
 6.30000000e-01  6.30000000e-01  6.30000000e-01  3.77073797e-07 
 6.40000000e-01  6.40000000e-01  6.40000000e-01  4.85835001e-07 
 6.50000000e-01  6.50000000e-01  6.50000000e-01  6.18527604e-07 
 6.60000000e-01  6.60000000e-01  6.60000000e-01  7.76976931e-07 
 6.70000000e-01  6.70000000e-01  6.70000000e-01  9.61946417e-07 
 6.80000000e-01  6.80000000e-01  6.80000000e-01  1.17299352e-06 
 6.90000000e-01  6.90000000e-01  6.90000000e-01  1.40850109e-06 
 7.00000000e-01  7.00000000e-01  7.00000000e-01  1.66586256e-06 
 7.10000000e-01  7.10000000e-01  7.10000000e-01  1.94176592e-06 
 7.20000000e-01  7.20000000e-01  7.20000000e-01  2.23251332e-06 
 7.30000000e-01  7.30000000e-01  7.30000000e-01  2.53432317e-06 
 7.40000000e-01  7.40000000e-01  7.40000000e-01  2.84357952e-06 
 7.50000000e-01  7.50000000e-01  7.50000000e-01  3.15701202e-06 
 7.60000000e-01  7.60000000e-01  7.60000000e-01  3.47180485e-06 
 7.70000000e-01  7.70000000e-01  7.70000000e-01  3.78564295e-06 
 7.80000000e-01  7.80000000e-01  7.80000000e-01  4.09670927e-06 
 7.90000000e-01  7.90000000e-01  7.90000000e-01  4.40364826e-06 
 8.00000000e-01  8.00000000e-01  8.00000000e-01  4.70550925e-06 
 8.10000000e-01  8.10000000e-01  8.10000000e-01  5.00168118e-06 
 8.20000000e-01  8.20000000e-01  8.20000000e-01  5.29182655e-06 
 8.30000000e-01  8.30000000e-01  8.30000000e-01  5.57581998e-06 
 8.40000000e-01  8.40000000e-01  8.40000000e-01  5.85369422e-06 
 8.50000000e-01  8.50000000e-01  8.50000000e-01  6.12559475e-06 
 8.60000000e-01  8.60000000e-01  8.60000000e-01  6.39174297e-06 
 8.70000000e-01  8.70000000e-01  8.70000000e-01  6.65240732e-06 
 8.80000000e-01  8.80000000e-01  8.80000000e-01  6.90788133e-06 
 8.90000000e-01  8.90000000e-01  8.90000000e-01  7.15846735e-06 
 9.00000000e-01  9.00000000e-01  9.00000000e-01  7.40446500e-06 
 9.10000000e-01  9.10000000e-01  9.10000000e-01  7.64616331e-06 
 9.20000000e-01  9.20000000e-01  9.20000000e-01  7.88383559e-06 
 9.30000000e-01  9.30000000e-01  9.30000000e-01  8.11773649e-06 
 9.40000000e-01  9.40000000e-01  9.40000000e-01  8.34810058e-06 
 9.50000000e-01  9.50000000e-01  9.50000000e-01  8.57514199e-06 
 9.60000000e-01  9.60000000e-01  9.60000000e-01  8.79905487e-06 
 9.70000000e-01  9.70000000e-01  9.70000000e-01  9.02001428e-06 
 9.80000000e-01  9.80000000e-01  9.80000000e-01  9.23817743e-06 
 9.90000000e-01  9.90000000e-01  9.90000000e-01  9.45368510e-06 
