 0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.40480096e-17 
-1.00000000e-02 -1.00000000e-02 -1.00000000e-02 -1.89579948e-17 
-2.00000000e-02 -2.00000000e-02 -2.00000000e-02 -2.82617264e-17 
-3.00000000e-02 -3.00000000e-02 -3.00000000e-02 -4.00857513e-17 
-4.00000000e-02 -4.00000000e-02 -4.00000000e-02 -5.68565971e-17 
-5.00000000e-02 -5.00000000e-02 -5.00000000e-02 -8.06438207e-17 
-6.00000000e-02 -6.00000000e-02 -6.00000000e-02 -1.14382770e-16 
-7.00000000e-02 -7.00000000e-02 -7.00000000e-02 -1.62236760e-16 
-8.00000000e-02 -8.00000000e-02 -8.00000000e-02 -2.30110749e-16 
-9.00000000e-02 -9.00000000e-02 -9.00000000e-02 -3.26379850e-16 
-1.00000000e-01 -1.00000000e-01 -1.00000000e-01 -4.62922531e-16 
-1.10000000e-01 -1.10000000e-01 -1.10000000e-01 -6.56585938e-16 
-1.20000000e-01 -1.20000000e-01 -1.20000000e-01 -9.31263954e-16 
-1.30000000e-01 -1.30000000e-01 -1.30000000e-01 -1.32084411e-15 
-1.40000000e-01 -1.40000000e-01 -1.40000000e-01 -1.87338671e-15 
-1.50000000e-01 -1.50000000e-01 -1.50000000e-01 -2.65705072e-15 
-1.60000000e-01 -1.60000000e-01 -1.60000000e-01 -3.76849664e-15 
-1.70000000e-01 -1.70000000e-01 -1.70000000e-01 -5.34480074e-15 
-1.80000000e-01 -1.80000000e-01 -1.80000000e-01 -7.58034660e-15 
-1.90000000e-01 -1.90000000e-01 -1.90000000e-01 -1.07507721e-14 
-2.00000000e-01 -2.00000000e-01 -2.00000000e-01 -1.52469145e-14 
-2.10000000e-01 -2.10000000e-01 -2.10000000e-01 -2.16229239e-14 
-2.20000000e-01 -2.20000000e-01 -2.20000000e-01 -3.06644475e-14 
-2.30000000e-01 -2.30000000e-01 -2.30000000e-01 -4.34852429e-14 
-2.40000000e-01 -2.40000000e-01 -2.40000000e-01 -6.16640494e-14 
-2.50000000e-01 -2.50000000e-01 -2.50000000e-01 -8.74384402e-14 
-2.60000000e-01 -2.60000000e-01 -2.60000000e-01 -1.23979314e-13 
-2.70000000e-01 -2.70000000e-01 -2.70000000e-01 -1.75779434e-13 
-2.80000000e-01 -2.80000000e-01 -2.80000000e-01 -2.49203191e-13 
-2.90000000e-01 -2.90000000e-01 -2.90000000e-01 -3.53264136e-13 
-3.00000000e-01 -3.00000000e-01 -3.00000000e-01 -5.00724036e-13 
-3.10000000e-01 -3.10000000e-01 -3.10000000e-01 -7.09645427e-13 
-3.20000000e-01 -3.20000000e-01 -3.20000000e-01 -1.00558309e-12 
-3.30000000e-01 -3.30000000e-01 -3.30000000e-01 -1.42467457e-12 
-3.40000000e-01 -3.40000000e-01 -3.40000000e-01 -2.01799386e-12 
-3.50000000e-01 -3.50000000e-01 -3.50000000e-01 -2.85767683e-12 
-3.60000000e-01 -3.60000000e-01 -3.60000000e-01 -4.04552622e-12 
-3.70000000e-01 -3.70000000e-01 -3.70000000e-01 -5.72507893e-12 
